Tweet,Sentiment Score,Sentiment Magnitude
"El injusto caso judicial que pesa sobre mi persona tiene dos publicaciones: 1a: Parcial, editada, sesgada, con interpretaciones rabiosas de enemigos políticos; 2a: Completa, con la totalidad de las llamadas interceptadas y la totalidad de las declaraciones. ",-0.100000001,0.100000001
"Iglesias de Popayán, tomadas de publicaciones de Alcaldía. ",0.100000001,0.100000001
"Cartagena, Catedral Santa Maria de Alejandría: 1535 se construyó la Primera catedral solo 2 años después de fundada Cartagena. ",0.200000003,0.200000003
"(Incluye tramos muy importantes en la Orinoquía) Adjudicación de obras de Compromiso por Colombia por $1,1 B para la Amaz. ",0.200000003,0.200000003
vía @YouTube. ,0,0
Cartagena: San Pedro Claver: construida entre 1580-1654. ,0.100000001,0.100000001
"Santo Sepulcro, Sabanalarga, Atlántico. ",0.200000003,0.200000003
"Catedral Santa Marta, 1760, primer albergue de los restos de El Libertador Simón Bolívar. ",0.200000003,0.200000003
"El fallecimiento del ex Ministro y ExGobernador Óscar Montoya me causa mucha tristeza, fue noble amigo. ",-0.200000003,0.200000003
Solidaridad querida familia. ,0.800000012,0.800000012
Viernes Santo de 2021 – La Linterna Azul Gabriela Mistral. ,0.100000001,0.100000001
"No puede ser que propiciaron 200 mil hts de coca, impunidad total, fortalecieron la violencia en nombre de la paz, y se oponen a los esfuerzos del Ministro Diego Molano de recuperar la seguridad. ",-0.200000003,0.200000003
Apoyo al Ministro Diego Molano y a las FFAA. ,0.300000012,0.300000012
Iglesia de Nuestra Señora del Rosario en Villa de Leyva. ,0.400000006,0.400000006
Construida en 1604 en estilo Barroco Colonial. ,0.400000006,0.400000006
"Iglesias de Popayán, tomadas de publicaciones de Alcaldía. ",0.100000001,0.100000001
"La reducción radical del gasto público, incluida la disminución de curules, la reforma de la JEP (Costo 330 mil mill), crea condiciones para tributaria moderada, que paguen los más pudientes, formalice la economía, proteja el medio ambiente, y soporte crédito social urgente. ",0.100000001,0.100000001
Muy critico para la salud de Antioquia que el Hospital San Vicente no pueda seguir prestando servicios a Savia Salud. ,-0.400000006,0.400000006
"El Hospital lleva más de 100 años como institución ejemplar, es fundamental en el Departamento, además recibe muchos pacientes de otros departamentos. ",0.899999976,0.899999976
"Nueva iglesia de Nuestra Señora del Perpetuo Socorro, Bocagrande, Cartagena, Foto de María José Bustillo. ",0.200000003,0.200000003
(Dios quiera que los rescaten)Continúa rescate de 11 mineros atrapados en Colombia; autoridades temen el peor final vía @cnnee. ,-0.100000001,0.100000001
"Iglesias de Popayán, tomadas de publicaciones de Alcaldía. ",0.100000001,0.100000001
"La Veracruz, Medellín, de 1682, restaurada por la Fundación Ferrocarril de Antioquia Fotos de Goggle. ",0.200000003,0.200000003
Dante y Dantesco vía @larepublica_co. ,0.100000001,0.100000001
"María Magdalena, Jericó, Anrioquia. ",0.100000001,0.100000001
@ghitis Felicitaciones muy estimado dr David. ,0.800000012,0.800000012
